Header	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Fructooligosaccharides(FOS)_and_Raffinose_Utilization;g__Multiple_sugar_ABC_transporter_membrane-spanning_permease_protein_MsmG	3545	2058	2519	2827	131	2654	2124	1493	103	1132	1576	1385	501	1694	2432	845	1334	934	2334	1850	2213	1828	21
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Fructooligosaccharides(FOS)_and_Raffinose_Utilization;g__Multiple_sugar_ABC_transporter_substrate-binding_protein	2353	1347	1727	1939	57	1512	1748	1728	98	1293	1983	2305	845	2670	3882	1328	1941	1358	3731	3401	3347	2607	36
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Fructooligosaccharides(FOS)_and_Raffinose_Utilization;g__Raffinose_operon_transcriptional_regulatory_protein_RafR	0	2	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Fructooligosaccharides(FOS)_and_Raffinose_Utilization;g__Two-component_sensor_kinase_YesM_(EC_2.7.3.-)	0	0	1	0	3	0	327	588	29	328	535	662	271	909	1294	358	558	372	1107	946	1044	775	36
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__6-phospho-beta-galactosidase_(EC_3.2.1.85)	0	3	5	2	17	0	66	3776	401	3809	3749	2934	1351	4124	4712	3051	4160	3152	2873	3741	2911	4413	167
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__Galactose_operon_repressor_GalR-LacI_family_of_transcriptional_regulators	38	8	19	3	215	4	455	265	12	228	207	203	137	365	451	214	272	217	497	398	392	350	5
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__Galactose_permease	0	0	120	0	0	143	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__Galactose/methyl_galactoside_ABC_transport_system_ATP-binding_protein_MglA_(EC_3.6.3.17)	0	0	0	0	152	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__Galactose/methyl_galactoside_ABC_transport_system_permease_protein_MglC_(TC_3.A.1.2.3)	0	0	0	0	289	0	0	0	2	0	0	0	29	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__Galactose-1-phosphate_uridylyltransferase_(EC_2.7.7.10)	2084	1130	1634	1902	307	1396	1634	909	337	680	601	677	271	934	1460	684	897	619	1565	1556	1175	1199	14
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__Galactose-6-phosphate_isomerase_LacA_subunit_(EC_5.3.1.26)	0	0	0	0	0	0	15	240	26	297	268	322	107	425	422	201	416	244	570	529	394	509	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__Galactose-6-phosphate_isomerase_LacB_subunit_(EC_5.3.1.26)	1	2	0	0	1	0	21	666	49	460	641	625	269	649	921	454	811	540	906	868	704	840	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__Lactose_and_galactose_permease_GPH_translocator_family	7146	4229	5631	6233	224	5327	3481	960	76	722	701	696	258	1090	1151	727	1127	759	1575	1103	1161	1132	11
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__Lactose_permease	0	0	0	0	177	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__Lactose_phosphotransferase_system_repressor	1	1	0	2	7	0	35	1901	137	1568	1554	1214	711	1986	2326	1130	2215	1424	1174	1405	1504	2188	31
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__Mgl_repressor_and_galactose_ultrainduction_factor_GalS_HTH-type_transcriptional_regulator	0	0	0	0	293	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	1	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__PTS_system_galactose-specific_IIA_component_(EC_2.7.1.69)	0	1	0	0	0	1	0	3	0	22	1	4	7	0	1	0	2	0	2	3	0	2	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__PTS_system_galactose-specific_IIB_component_(EC_2.7.1.69)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__PTS_system_galactose-specific_IIC_component_(EC_2.7.1.69)	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	2	5	2	2	0	5	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__PTS_system_lactose-specific_IIA_component_(EC_2.7.1.69)	0	1	2	0	1	0	25	489	96	782	609	422	339	835	603	556	799	463	963	466	756	705	22
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__PTS_system_lactose-specific_IIB_component_(EC_2.7.1.69)	0	0	0	6	4	0	0	2453	226	2834	2328	1580	913	2609	2470	2070	2827	2089	3407	2449	2650	2898	169
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__PTS_system_lactose-specific_IIC_component_(EC_2.7.1.69)	0	3	1	3	0	0	63	630	52	526	501	585	197	932	1160	580	1042	793	1470	1146	1077	1542	3
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_and_Galactose_Uptake_and_Utilization;g__Tagatose-6-phosphate_kinase_(EC_2.7.1.144)	1	1	1	3	1	0	194	679	62	498	896	859	319	880	1432	647	1044	639	1334	1203	1133	930	2
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_utilization;g__Beta-galactosidase_(EC_3.2.1.23)	16133	9389	12608	13715	1165	11887	7717	90	6	2	67	1	103	1	84	11	174	35	88	7	35	59	17
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_utilization;g__Evolved_beta-D-galactosidase_transcriptional_repressor	190	131	154	136	197	137	13	7	1	6	9	9	41	28	43	1	12	2	21	21	63	36	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_utilization;g__Evolved_beta-D-galactosidase_alpha_subunit	0	0	0	0	828	0	1100	0	2	0	0	0	136	18	0	0	0	0	0	0	1	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_utilization;g__Evolved_beta-D-galactosidase_beta_subunit	0	0	0	0	67	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_utilization;g__Galactoside_O-acetyltransferase_(EC_2.3.1.18)	898	476	686	753	171	654	431	4	0	17	2	3	33	1	2	0	4	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Lactose_utilization;g__Transcriptional_repressor_of_the_lac_operon	0	0	0	0	258	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__ABC-type_sugar_transport_system_periplasmic_binding_protein_YcjN	2	2	0	0	164	0	0	1267	74	654	1055	1033	416	1457	1831	905	1148	896	2229	1964	1733	1665	16
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Aldose_1-epimerase_(EC_5.1.3.3)	3	3	0	15	249	0	825	1670	145	1596	1565	1111	539	1830	1903	1423	1707	1375	2561	2090	2054	2246	67
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Alpha-amylase_(EC_3.2.1.1)	2167	1328	1605	1870	80	1666	1105	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Alpha-glucosidase_(EC_3.2.1.20)	2003	1095	1533	1718	69	1367	1737	1305	109	703	710	952	285	1537	2015	929	1223	1016	2037	1587	1628	1577	7
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Cytoplasmic_alpha-amylase_(EC_3.2.1.1)	27	6	5	2	180	14	7	0	0	0	0	0	37	0	0	0	2	2	1	0	0	15	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Glucoamylase_(EC_3.2.1.3)	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Inner_membrane_ABC_transporter_permease_protein_YcjO	0	2	0	0	145	0	0	875	34	515	697	712	346	1154	1307	654	945	770	1343	1141	1317	1115	7
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Inner_membrane_ABC_transporter_permease_protein_YcjP	0	2	0	4	128	0	0	1139	101	721	817	897	439	1204	1574	917	1119	897	1653	1474	1321	1204	15
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Maltodextrin_phosphorylase_(EC_2.4.1.1)	0	0	0	0	537	0	0	0	2	0	0	0	107	0	0	0	4	0	4	5	3	10	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Maltodextrose_utilization_protein_MalA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	6	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Maltose_O-acetyltransferase_(EC_2.3.1.79)	19	6	12	10	158	8	474	341	17	183	340	157	86	350	392	323	306	282	473	298	250	299	12
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Maltose_operon_periplasmic_protein_MalM	0	0	0	0	210	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Maltose_operon_transcriptional_repressor_MalR_LacI_family	1052	609	788	865	42	927	1247	903	172	1757	1640	705	704	1864	1146	1470	1971	820	2389	989	1973	1803	63
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Maltose_phosphorylase_(EC_2.4.1.8)	2	3	2	3	413	0	102	2270	250	2420	2186	1671	849	2576	2736	2060	2472	2030	3248	2481	2683	2439	129
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Maltose_regulon_modulator	0	0	0	0	13	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Maltose_regulon_regulatory_protein_MalI_(repressor_for_malXY)	0	0	0	1	110	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Maltose/maltodextrin_ABC_transporter_permease_protein_MalF	53	25	29	20	591	16	653	1410	55	881	939	1082	546	1640	2342	883	1506	951	2276	1847	2028	1873	35
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Maltose/maltodextrin_ABC_transporter_permease_protein_MalG	53	26	40	37	181	12	206	701	45	496	617	620	316	869	1293	531	799	525	1305	1131	1044	1022	16
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Maltose/maltodextrin_transport_ATP-binding_protein_MalK_(EC_3.6.3.19)	1194	695	788	1157	255	869	562	1	0	0	0	0	93	0	1	0	0	2	2	3	6	70	1
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Maltose-6'-phosphate_glucosidase_(EC_3.2.1.122)	42	27	24	16	4	45	34	629	30	713	602	539	409	906	1219	585	758	516	1050	936	866	810	22
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Mlc_transcriptional_repressor_of_MalT_(the_transcriptional_activator_of_maltose_regulon)_and_manXYZ_operon	866	473	626	710	230	604	365	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Multiple_sugar_ABC_transporter_ATP-binding_protein	28	11	7	8	168	7	657	1460	115	1501	1541	988	454	1441	1623	1305	1589	1199	2136	1733	1802	1920	33
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Neopullulanase_(EC_3.2.1.135)	84	17	35	8	8	14	681	1192	65	894	712	1068	340	1435	1940	626	1128	613	1981	1590	1668	1364	18
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Oligo-16-glucosidase_(EC_3.2.1.10)	1295	760	1021	1069	47	957	636	399	23	449	316	372	141	423	467	328	414	302	603	418	387	115	9
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Periplasmic_alpha-amylase_(EC_3.2.1.1)	2	2	0	0	363	0	0	0	0	2	0	0	104	0	0	0	0	0	0	0	1	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__PTS_system_maltose_and_glucose-specific_IIA_component_(EC_2.7.1.69)	0	0	1	0	0	0	0	166	8	107	87	59	53	87	81	118	110	110	309	173	131	173	2
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__PTS_system_maltose_and_glucose-specific_IIB_component_(EC_2.7.1.69)	12	7	6	5	241	9	9	505	47	527	477	479	379	740	1089	507	861	569	941	903	910	817	12
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__PTS_system_maltose_and_glucose-specific_IIC_component_(EC_2.7.1.69)	77	81	55	14	277	66	2050	1466	75	968	974	1031	509	1825	1977	893	1515	1104	2288	1930	1947	1791	34
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Pullulanase_(EC_3.2.1.41)	36	17	20	5	0	6	35	1	0	0	0	0	0	0	0	3	6	3	7	10	1	24	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Putative_oxidoreductase_YcjS_(EC_1.-.-.-)_NADH-binding	0	1	0	0	202	0	0	780	65	564	502	511	237	1060	936	643	931	651	1231	1037	1003	1225	5
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Putative_sucrose_phosphorylase_(EC_2.4.1.7)	0	1	2	0	315	0	0	902	41	558	843	913	535	1289	1591	817	1096	767	1556	1472	1598	1462	19
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Sugar_phosphate_isomerases/epimerases_family_protein_YcjR	0	0	0	2	131	0	0	1184	121	879	931	728	379	1386	1289	925	1358	960	1529	1189	1557	1508	17
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Transcriptional_regulator_of_maltose_utilization_LacI_family	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Transcriptional_regulator_YcjW_LacI_family_possibly_involved_in_maltodextrin_utilization_pathway	2	0	0	4	142	0	0	926	63	585	949	879	441	1060	1394	848	1168	917	1492	1068	1174	1062	30
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Maltose_and_Maltodextrin_Utilization;g__Zinc-type_alcohol_dehydrogenase_YcjQ	0	0	3	0	147	0	0	1384	87	737	838	983	336	1568	1619	942	1312	961	2267	1583	1605	1775	15
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Melibiose_Utilization;g__Melibiose_carrier_protein_Na+/melibiose_symporter	111	3	0	10	0	22	0	10	0	58	1	17	12	3	2	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Melibiose_Utilization;g__Melibiose_operon_regulatory_protein	0	0	0	1	188	0	3	0	0	0	0	0	59	0	0	0	1	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Sucrose_utilization;g__Family_13_glycosyl_hydrolase_row_724	0	1	0	0	1	0	102	397	12	236	322	384	119	456	631	159	279	196	621	549	595	436	2
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Sucrose_utilization;g__PTS_system_sucrose-specific_IIA_component_(EC_2.7.1.69)	0	0	0	0	0	0	0	1	1	0	11	12	5	9	20	0	2	0	74	4	10	1	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Sucrose_utilization;g__PTS_system_sucrose-specific_IIB_component_(EC_2.7.1.69)	1	13	0	0	217	1	167	295	11	214	189	147	77	182	313	229	252	170	357	331	290	470	33
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Sucrose_utilization;g__PTS_system_sucrose-specific_IIC_component_(EC_2.7.1.69)	38	9	14	8	276	6	1589	1504	132	1302	1086	856	431	1607	1648	1245	1680	1185	2121	1655	1691	1888	19
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Sucrose_utilization;g__Sucrose_permease_major_facilitator_superfamily	1177	733	892	1101	43	976	592	205	9	162	233	185	159	227	414	73	256	161	234	138	319	190	1
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Sucrose_utilization;g__Sucrose_phosphorylase_(EC_2.4.1.7)	2999	1745	2136	2507	101	2111	1427	366	11	286	344	442	136	579	854	167	368	208	835	605	835	656	2
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Sucrose_utilization;g__Sucrose_specific_transcriptional_regulator_CscR_LacI_family	935	543	705	819	31	660	406	0	0	1	0	0	44	0	0	0	1	0	1	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Sucrose_utilization;g__Sucrose_transporter_ScrT_MFS_family	1786	30	1355	40	58	1321	26	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Sucrose_utilization_Shewanella;g__Fructokinase_(EC_2.7.1.4)	22	19	15	70	357	25	465	2092	172	1851	1859	1467	778	2537	2761	1679	2432	1649	3267	2521	2536	2815	114
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Biosynthesis;g__14-alpha-glucan_(glycogen)_branching_enzyme_GH-13-type_(EC_2.4.1.18)	4178	2412	3196	3561	595	3093	1995	39	3	156	6	28	153	4	5	10	4	3	8	4	4	164	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Biosynthesis;g__Alphaalpha-trehalose-phosphate_synthase_[UDP-forming]_(EC_2.4.1.15)	2	0	2	20	153	0	0	1	2	0	0	0	38	0	1	0	0	0	2	0	2	19	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Biosynthesis;g__Malto-oligosyltrehalose_synthase_(EC_5.4.99.15)	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	1	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Biosynthesis;g__Malto-oligosyltrehalose_trehalohydrolase_(EC_3.2.1.141)	3	0	4	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Biosynthesis;g__Putative_glucanase_glgE_(EC_3.2.1.-)	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	132	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Biosynthesis;g__Trehalose_phosphorylase_(EC_2.4.1.64)	0	16	4	3	73	3	23	1798	154	1963	1385	1356	591	1921	1997	1461	1681	1376	2463	2273	1974	2001	31
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Biosynthesis;g__Trehalose_synthase_(EC_5.4.99.16)	4	0	2	1	0	0	0	0	0	1	0	0	0	0	0	5	2	0	2	0	2	113	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Biosynthesis;g__Trehalose-6-phosphate_phosphatase_(EC_3.1.3.12)	0	0	0	2	163	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	2	21	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Uptake_and_Utilization;g__Beta-phosphoglucomutase_(EC_5.4.2.6)	1	1	4	0	91	0	619	2467	186	2177	2038	1495	630	2697	2732	1852	2602	1731	3100	2664	3066	2997	90
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Uptake_and_Utilization;g__Cytoplasmic_trehalase_(EC_3.2.1.28)	0	0	0	0	386	0	0	0	0	0	0	0	88	0	1	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Uptake_and_Utilization;g__Glucose/mannose:H+_symporter_GlcP	349	224	243	471	8	290	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Uptake_and_Utilization;g__PTS_system_glucose-specific_IIA_component_(EC_2.7.1.69)	48	14	113	2	68	0	304	25	7	109	56	64	41	122	186	43	93	60	68	95	488	1215	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Uptake_and_Utilization;g__PTS_system_glucose-specific_IIB_component_(EC_2.7.1.69)	5	2	2	0	180	1	2	0	0	0	0	0	24	0	1	0	0	0	0	0	0	1	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Uptake_and_Utilization;g__PTS_system_glucose-specific_IIC_component_(EC_2.7.1.69)	34	12	14	7	378	21	36	6	0	33	1	3	18	3	138	1	1	0	0	0	2	2	1
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Uptake_and_Utilization;g__PTS_system_trehalose-specific_IIA_component_(EC_2.7.1.69)	139	7	39	32	3	46	86	1475	151	1459	1296	959	481	1553	1734	1214	1526	1203	2178	1734	1594	1758	24
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Uptake_and_Utilization;g__PTS_system_trehalose-specific_IIB_component_(EC_2.7.1.69)	51	11	16	5	316	10	1013	72	24	125	73	40	143	82	605	11	15	0	140	55	3	44	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Uptake_and_Utilization;g__Trehalase_(EC_3.2.1.28)	0	0	0	0	210	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Uptake_and_Utilization;g__Trehalose_6-phosphate_phosphorylase_(EC_2.4.1.216)	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Uptake_and_Utilization;g__Trehalose_operon_transcriptional_repressor	44	5	21	2	261	7	99	109	2	114	157	31	152	89	369	111	89	155	161	75	176	130	1
c__Carbohydrates;o__Di-_and_oligosaccharides;f__Trehalose_Uptake_and_Utilization;g__Trehalose-6-phosphate_hydrolase_(EC_3.2.1.93)	63	17	31	13	388	20	589	1592	134	1911	1921	1154	947	2661	2619	1882	2444	1102	3500	1862	2665	1523	39
c__Carbohydrates;o__Fermentation;f__Acetoin_butanediol_metabolism;g__23-butanediol_dehydrogenase_R-alcohol_forming_(R)-_and_(S)-acetoin-specific_(EC_1.1.1.4)	0	0	0	2	0	0	24	4	1	22	0	3	7	1	141	2	53	0	0	0	0	0	0
c__Carbohydrates;o__Fermentation;f__Acetoin_butanediol_metabolism;g__23-butanediol_dehydrogenase_S-alcohol_forming_(R)-acetoin-specific_(EC_1.1.1.4)	0	0	0	0	0	0	25	4	0	1	5	3	0	9	3	15	10	0	11	21	73	362	0
c__Carbohydrates;o__Fermentation;f__Acetoin_butanediol_metabolism;g__23-butanediol_dehydrogenase_S-alcohol_forming_(S)-acetoin-specific_(EC_1.1.1.76)	0	0	0	0	0	1	91	3	0	1	1	4	0	45	2	22	26	1	16	33	55	420	0
c__Carbohydrates;o__Fermentation;f__Acetoin_butanediol_metabolism;g__Acetoin_(diacetyl)_reductase_(EC_1.1.1.5)	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	1	2	0	2	4	0	10	0
c__Carbohydrates;o__Fermentation;f__Acetoin_butanediol_metabolism;g__Acetoin_dehydrogenase_E1_component_beta-subunit_(EC_1.2.4.-)	0	0	0	31	0	0	222	109	0	47	8	26	20	120	604	49	47	0	56	142	197	1062	0
c__Carbohydrates;o__Fermentation;f__Acetoin_butanediol_metabolism;g__Acetolactate_synthase_large_subunit_(EC_2.2.1.6)	3042	1798	2306	2626	1574	2305	1644	13	1149	34	6	8	266	57	407	29	149	2	34	56	199	1003	0
c__Carbohydrates;o__Fermentation;f__Acetoin_butanediol_metabolism;g__Acetolactate_synthase_small_subunit_(EC_2.2.1.6)	1110	774	868	916	384	843	517	1	616	0	2	0	101	1	6	2	37	0	5	2	16	140	0
c__Carbohydrates;o__Fermentation;f__Acetoin_butanediol_metabolism;g__Acetolactate_synthase_catabolic_(EC_2.2.1.6)	0	2	0	0	7	0	834	1218	48	644	602	831	227	1350	2223	368	781	459	1640	1714	1597	1780	13
c__Carbohydrates;o__Fermentation;f__Acetoin_butanediol_metabolism;g__Alpha-acetolactate_decarboxylase_(EC_4.1.1.5)	700	439	507	648	29	612	789	511	14	213	222	312	100	468	783	212	329	193	785	600	856	699	4
c__Carbohydrates;o__Fermentation;f__Acetoin_butanediol_metabolism;g__Dihydrolipoamide_acetyltransferase_component_(E2)_of_acetoin_dehydrogenase_complex_(EC_2.3.1.-)	1	0	0	5	5	0	278	82	3	57	9	24	30	88	641	40	58	2	44	122	162	854	0
c__Carbohydrates;o__Fermentation;f__Acetoin_butanediol_metabolism;g__Dihydrolipoamide_dehydrogenase_of_acetoin_dehydrogenase_(EC_1.8.1.4)	0	0	0	0	3	0	432	121	1	89	8	57	50	245	1273	92	88	5	53	106	251	1215	0
c__Carbohydrates;o__Fermentation;f__Acetoin_butanediol_metabolism;g__Transcriptional_activator_of_acetoin_dehydrogenase_operon_AcoR	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Carbohydrates;o__Fermentation;f__Acetone_Butanol_Ethanol_Synthesis;g__3-hydroxybutyryl-CoA_dehydratase_(EC_4.2.1.55)	1	0	0	13	463	0	14	1	0	1	3	2	36	10	1	4	3	0	4	31	27	227	0
c__Carbohydrates;o__Fermentation;f__Acetone_Butanol_Ethanol_Synthesis;g__Acetoacetate_decarboxylase_(EC_4.1.1.4)	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
