Header	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus sp. oral taxon 786	4	5	5	5	0	2	7	3	0	1	4	1	17	1	3	3	10	1	1	2	2	2	1
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus sp. Y412MC10	40	13	14	4	2	14	46	2200	214	1407	1548	1308	626	2306	3328	1176	1694	1237	2951	2335	2147	2257	38
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus vortex	2	0	0	8	0	1	4	0	0	1	0	0	36	1	38	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Macrococcus;s__Macrococcus caseolyticus	7	6	5	4	4	2	265	1369	461	2779	1231	1243	624	2003	2465	986	1585	1309	2432	1875	1944	4923	264
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus aureus	279	131	163	96	260	244	15601	7502	912	10538	4727	5376	4493	11431	28428	5891	7339	3520	6657	7074	11400	40503	970
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus capitis	6	0	0	1	26	0	3053	855	39	1678	33	237	827	303	10194	91	21	1	14	57	100	895	4
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus caprae	3	0	0	0	21	0	3109	1245	22	2507	227	259	791	1445	10228	189	88	12	173	208	840	2917	6
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus carnosus	0	1	1	0	4	0	451	1196	115	1298	465	839	357	1316	2748	698	1044	953	1582	1561	1697	2534	16
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus chromogenes	0	0	0	1	0	0	16	10	0	2	1	0	1	10	4	27	123	0	0	0	6	10	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis	221	15	173	166	449	81	122949	15516	1309	17880	15441	10439	6324	98018	49060	34902	32563	3052	25325	59427	155024	865426	1025
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus haemolyticus	285	150	258	366	532	276	67070	21222	1125	42819	1299	7229	20958	9733	218576	3327	2555	721	1823	3005	3452	11987	105
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus hominis	6	0	0	1	140	1	25923	7282	187	14710	167	2425	7282	2847	94771	746	90	7	50	206	412	1605	35
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus lugdunensis	0	0	1	3	60	0	9168	3599	127	6973	678	1555	2959	1974	30755	639	2647	346	1065	893	1305	3986	26
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus saprophyticus	98	135	156	139	10	145	1250	850	474	758	448	550	295	1089	2046	560	994	542	1031	1262	1322	2953	23
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus sciuri	0	0	0	0	0	0	3	0	0	1	1	0	1	0	4	0	10	0	2	0	0	209	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus simulans	0	0	0	0	1	0	101	7	2	60	0	2	10	15	159	25	52	1	9	16	16	149	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus sp. 693-2	1	0	0	0	0	0	2	77	7	57	105	1	40	126	122	52	14	2	18	8	33	4	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus warneri	3	2	0	2	29	0	4391	1705	30	3354	55	655	1221	645	14331	125	28	2	20	45	171	1746	4
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__unclassified (derived from Bacillales);g__Exiguobacterium;s__Exiguobacterium sibiricum	157	81	16	77	13	40	108	1125	558	1101	1123	1043	350	1572	1537	857	1260	946	1609	1062	1855	1222	31
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__unclassified (derived from Bacillales);g__Exiguobacterium;s__Exiguobacterium sp. AT1b	99	70	8	123	6	109	104	920	262	1006	1111	683	343	1442	1398	1004	1306	935	1798	1066	1202	1036	9
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__unclassified (derived from Bacillales);g__Gemella;s__Gemella haemolysans	3	1	0	0	0	0	1	11	5	10	6	22	14	48	39	8	39	35	132	49	42	42	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia;s__Abiotrophia defectiva	0	0	0	0	0	1	1	62	19	0	72	29	19	70	59	31	0	46	0	69	66	69	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus viridans	0	2	5	6	3	0	0	1522	143	2001	1560	1030	745	1821	1669	1695	2492	1601	2430	1880	2222	2798	5
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium;s__Carnobacterium sp. AT7	0	0	0	0	1	0	29	66	3	2	3	4	8	2	51	30	56	12	4	14	4	8	2
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__Granulicatella adiacens	13	7	7	4	0	23	6	9	4	55	39	65	17	110	75	50	27	20	125	6	22	96	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__Granulicatella elegans	0	0	0	0	0	0	2	0	31	15	0	13	0	70	2	1	2	4	1	6	4	14	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus casseliflavus	1	5	2	1	6	0	564	1778	96	1217	1286	1277	546	2084	2102	2059	2803	1994	3989	2933	3315	3076	292
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis	3425	2557	2686	3519	6904	3129	1457277	416694	38226	350218	338228	301274	131847	510909	546167	333660	455872	328813	642951	519772	533155	510399	15483
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	535	1788	1035	1639	3792	327	15501	1532176	135947	1281768	1307413	1160801	503668	1841472	2107224	1196131	1684406	1192545	2388413	1900542	2055845	1846963	67736
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus gallinarum	1	8	48	80	21	6	1296	5195	529	4964	6627	4609	2329	7513	8199	4337	5758	2748	8791	6326	7630	4183	38
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus italicus	1	0	1	1	4	0	336	534	56	576	553	471	222	646	843	516	708	443	1008	852	739	622	14
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Tetragenococcus;s__Tetragenococcus halophilus	0	0	0	0	0	0	0	6	0	86	12	95	5	96	91	127	8	5	4	160	10	157	2
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus	1588	7878	1101	1641	84	1646	28901	1601	388	1534	1311	1241	456	1775	1882	1353	1650	1198	2618	1916	1724	1811	44
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylolyticus	0	8	1	1	0	3	107	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus	36	149	39	20	3	21	666	1359	247	900	1458	1119	527	1758	2142	1019	1405	964	1810	1489	1840	1554	54
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus antri	0	0	0	0	0	0	0	10	20	17	13	11	8	6	9	8	7	6	25	21	20	27	1
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus brevis	27	32	9	44	22	71	286	7888	1182	7426	6060	6394	3217	10396	10932	6052	8677	6477	12665	10438	10406	8823	399
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus buchneri	0	0	0	0	0	0	0	16	1	36	3	8	5	1	2	1	0	1	0	0	0	1	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus casei	1750	1081	1226	1275	60	1192	1084	17550	675	78221	7727	22477	21736	10039	10360	4418	5864	4008	7651	6761	7460	6789	125
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	30	149	12	32	6	14	740	2261	345	1639	1572	1539	522	2479	2568	1221	1860	1422	3113	2790	2812	1093	33
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus curvatus	0	0	0	0	2	0	0	416	108	730	371	217	453	313	448	379	658	491	597	352	364	237	138
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus delbrueckii	187	165	145	74	36	214	208	1429	133	1093	939	1159	662	1757	2017	881	1817	1169	2097	1822	2083	1770	44
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus fermentum	42	6	25	33	20	4	15	2228	475	2361	3199	2229	1314	3225	3415	2162	3096	2040	3094	2887	2979	3052	171
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri	1384	658	932	898	49	1206	1235	831	263	1188	716	538	386	1048	1086	608	988	569	1467	848	1379	4869	19
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus helveticus	161	219	55	69	1	119	921	447	92	587	600	737	327	760	998	512	993	584	943	931	1029	1048	15
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus hilgardii	0	0	0	0	0	0	0	81	3	108	31	81	42	58	36	4	26	32	112	95	58	58	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	5	3	0	0	0	0	35	3	102	15	13	15	12	9	6	28	50	17	3	7	10	32	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	2	9	0	0	0	0	62	3	0	3	0	2	1	0	9	0	1	1	0	0	0	120	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii	302	316	151	221	10	303	910	1310	114	889	828	914	365	1558	1895	607	1247	492	1079	1427	1502	1578	45
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus oris	0	0	0	0	0	0	1	3	1	21	2	7	4	2	3	0	5	0	8	2	7	10	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus paracasei	4	10	7	5	18	0	801	11594	616	44479	6392	14085	12435	7513	8221	3868	5911	4077	6873	6104	6540	5647	110
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus plantarum	239	129	128	162	33	6	570	14208	2071	12737	10887	11368	4860	16297	19513	10413	13995	10066	22229	18179	18205	16021	330
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus reuteri	688	469	558	577	42	789	397	3473	540	2310	2226	2180	1060	3665	5388	2362	4013	2157	4575	3661	4382	4050	77
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rhamnosus	3	5	3	2	20	2	993	32760	616	168414	12756	47497	46130	15075	15383	4207	5825	4628	8261	6948	7773	6067	140
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus ruminis	0	0	0	0	1	0	33	149	20	154	178	115	53	291	113	132	146	80	285	193	173	215	4
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sakei	73	79	53	74	35	148	915	14397	1338	11557	10112	10333	4151	15777	18255	10286	14303	9982	21408	17366	17972	16897	383
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus salivarius	178	220	240	91	42	243	702	4835	862	4284	3951	3559	1542	5411	6536	4093	5112	3850	7422	6302	7081	5233	141
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus ultunensis	9	41	2	14	0	3	181	124	12	2	12	68	0	91	17	14	9	76	30	8	72	13	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus vaginalis	0	0	0	0	55	0	2	302	70	335	252	275	150	264	375	215	326	277	343	232	292	238	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus acidilactici	6	0	0	2	4	1	305	495	13	478	395	257	253	172	185	377	306	430	421	396	274	376	73
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus pentosaceus	374	422	503	378	53	526	757	6817	797	6279	5647	5245	2460	8992	8911	5229	7962	4604	11275	8908	9829	10282	494
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc;s__Leuconostoc citreum	255	208	206	248	21	274	220	1618	112	1432	1240	1430	569	1667	2151	929	1455	1212	2238	1854	2102	1499	25
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc;s__Leuconostoc gasicomitatum	14	0	0	0	4	0	1	1130	44	852	1117	782	359	1386	1823	640	1251	844	1476	1038	1819	1213	26
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc;s__Leuconostoc kimchii	0	1	1	1	4	0	163	1953	207	1474	1473	1156	555	1688	2408	1291	1680	1198	2656	1825	1800	1701	57
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc;s__Leuconostoc mesenteroides	158	45	104	143	11	164	203	3790	1025	3335	3157	3036	1415	4272	5497	3157	4021	3416	5746	4933	5420	4403	141
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni	70	32	15	43	3	84	24	1095	231	1286	1336	1113	495	1617	1759	1008	1368	741	1907	1332	1357	1583	30
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella;s__Weissella paramesenteroides	0	1	0	0	2	0	1	23	0	14	87	122	64	209	159	58	193	102	133	178	74	199	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	2164	1461	1485	2263	155	2036	4300	27801	4528	23811	24256	22360	9637	33721	41047	22743	32305	21825	46205	35506	37920	30966	760
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus agalactiae	471	323	310	393	31	358	1723	4489	916	4028	4065	3546	1666	5705	6819	3458	5876	3849	7266	5527	6361	5945	113
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus downei	0	0	0	0	0	0	0	4	87	8	1	0	4	1	5	3	3	1	7	28	1	8	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus dysgalactiae	0	0	1	3	1	0	5	781	205	760	767	494	277	1095	1108	630	758	658	1155	1110	1112	990	33
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus equi	3	3	2	4	8	0	476	2080	245	1954	1948	1964	649	2821	2994	1661	2162	1414	3531	2933	3292	2793	67
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus equinus	0	0	0	1	1	0	1	317	13	163	144	126	121	351	281	157	246	228	267	187	295	393	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus gallolyticus	4	72	19	11	23	8	413	6482	812	5735	5961	4977	2426	7099	7978	5759	7807	5326	9207	7257	7564	7327	409
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus gordonii	119	59	56	15	11	67	335	3362	488	3358	3222	3213	1263	3885	4869	2962	4170	3119	6300	4906	4889	4284	60
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus infantarius	136	60	0	0	2	0	64	1	0	2	0	2	0	2	8	0	3	1	1	3	2	36	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus infantis	0	0	0	2	0	0	1	4	6	0	0	0	0	0	1	10	21	18	15	16	4	50	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis	6	5	1	6	3	0	400	1520	581	1277	1201	1327	498	1643	2429	2036	4006	2608	3895	4242	2126	9015	21
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mutans	325	202	183	166	50	315	1171	5504	1069	4994	4674	4092	1654	6131	7386	5003	5804	4288	8182	7448	7725	4625	179
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis	1	0	0	2	0	0	0	148	253	38	34	7	7	17	78	88	155	102	136	127	76	433	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis	0	0	0	1	0	0	18	10	8	73	1	3	18	6	41	14	17	13	19	18	1	193	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pneumoniae	2056	1149	1670	1845	113	1400	2030	5495	1273	4681	5086	4259	1842	7118	8391	5339	9180	6135	10781	10120	8176	14840	145
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pseudoporcinus	0	0	1	0	1	0	2	433	40	535	396	340	222	400	501	630	623	397	697	532	440	456	2
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pyogenes	51	63	113	62	30	92	1724	4383	814	4061	3288	3290	1628	4613	5279	2848	4798	2978	6129	5120	4869	5118	124
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	1	0	4	2	6	0	705	690	121	587	712	623	284	896	1066	633	711	533	1233	1030	857	682	1
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sanguinis	22	68	152	29	10	92	470	2479	882	2263	2396	2231	1010	3259	4052	1840	3207	2045	4003	3413	3682	3240	76
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp. 2_1_36FAA	269	141	167	200	11	278	105	499	51	356	544	377	148	405	505	374	344	424	570	431	830	375	6
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp. M143	0	0	0	0	1	0	0	18	86	0	0	0	0	0	2	28	135	76	72	83	15	314	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp. oral taxon 071	0	0	0	0	0	0	0	41	74	88	109	61	32	0	174	158	144	155	84	128	5	211	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus suis	681	399	511	521	39	537	1684	5308	1421	4195	4220	3447	1857	5430	6770	4957	6712	5518	9137	6962	7504	6415	492
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	495	188	177	172	13	216	736	1909	847	1724	1824	1504	806	2641	2588	1408	2140	1255	2676	2252	2389	2412	91
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus uberis	2	3	5	4	12	1	317	2751	433	2329	2424	2362	962	3738	3839	2151	3220	2114	5008	3641	4379	3506	88
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus vestibularis	0	0	0	2	0	0	3	1	11	0	0	1	0	0	0	2	11	2	1	6	1	11	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Alkaliphilus;s__Alkaliphilus metalliredigens	189	253	266	208	19	241	190	219	3980	287	262	576	77	603	748	280	244	285	405	472	614	381	7
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Alkaliphilus;s__Alkaliphilus oremlandii	266	135	187	204	18	171	393	677	803	373	448	396	167	541	735	369	626	484	929	657	933	673	11
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium acetobutylicum	3225	2104	2467	2758	118	2867	1725	991	2154	1207	1291	728	474	1636	1178	1028	1739	944	2095	914	1736	1136	40
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium beijerinckii	1362	1040	963	1706	78	1448	1519	6112	4666	5581	6055	5391	2388	9098	10098	4794	7711	4836	10905	8379	9740	8499	153
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium bolteae	0	13	65	70	17	0	0	11	3	5	3	3	6	14	11	6	5	2	5	4	3	39	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum	962	978	626	1192	74	1471	994	3112	4010	1884	2537	2301	883	3876	4791	2150	3537	2196	6058	4644	4633	4049	61
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum	1	0	0	0	0	0	18	2	0	3	1	1	3	1	38	0	1	0	0	1	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium carboxidivorans	1	0	1	5	0	0	2	3	30	46	0	7	6	1	2	0	0	0	0	0	0	1	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium cellulolyticum	86	3	115	117	9	3	150	140	801	356	140	205	169	187	229	187	164	160	515	246	180	256	12
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium cellulovorans	3	2	3	1	21	3	101	1134	283	771	863	763	326	1464	1614	865	1206	890	2166	1347	1727	1420	23
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium difficile	2191	1875	1458	2552	166	2572	6656	4596	2881	4967	5167	3641	1896	4928	6287	4271	5369	4224	5819	5228	4742	5361	165
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium hathewayi	1	1	3	5	6	4	22	0	31	0	0	1	4	0	0	0	0	0	0	1	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium hiranonis	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	1	10	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium hylemonae	640	576	399	754	36	974	442	4	0	0	0	4	11	1	0	0	1	0	22	8	1	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium kluyveri	264	91	186	267	22	155	716	516	2108	447	274	328	116	524	364	266	449	305	662	499	478	549	11
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium ljungdahlii	0	0	0	1	1	0	1	443	133	307	212	286	107	451	493	264	373	364	498	675	530	526	13
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium nexile	158	242	195	243	23	338	2488	2968	380	3280	3423	2067	1150	2985	3641	2720	3489	2707	4076	3262	3023	3228	15
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium novyi	1	2	0	0	0	1	5	560	2716	396	521	339	154	757	534	303	501	368	656	614	551	626	15
